id;description;def
1796_aug;"""Ich sage Ihnen, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, was ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, was ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich Ihnen sagen werde, dass ich werde, dass ich Ihnen sagen werde, dass ich Ihnen werde, dass ich Ihnen sagen werde, dass ich Ihnen werde, dass ich Ihnen werde, dass ich Ihnen werde, dass ich Ihnen sagen, dass ich Ihnen werde, dass ich Ihnen sagen, dass ich werde, dass ich werde, dass ich Ihnen sagen, dass ich Ihnen sagen, dass ich werde, dass ich werde, Ihnen sagen, dass ich werde";TRUE
1012425692129187_aug;Andreas Schleicher sind jetzt fertig ? Troll mit Ihrem gefälschten Profil irgendwo anders um ! Zeigen Sie nie Ihren richtigen Namen zu Ihrem echten Gesicht, sondern machen auf dicke Jacke mit gefälschtem Profil Sie kleine Schwuchtel;TRUE
1134249383280150_aug;Gute Idee, Merkel! Lernen Sie einfach eine kennen! Fahren Sie ein paar Mal ohne Sicherheit durch Berlin Neukölln in der Nacht. ... gehen Sie einfach über den Platz am Kottbusser Tor in der Nacht! Sie werden Dutzende Ihrer Kulturfans kennen lernen! !! Oder...oder besser: Laden Sie einfach ein paar in Ihr Haus! Geben Sie ihnen eine Wohnung! Geben Sie nicht viel von Ihrem Geld und säubern Sie die Wohnung damit.... Schauen Sie, was sie mit gesendeten Essen tun und fragen sie, was sie von Schwulen, Lesben und Christen denken. ... Merkel. ...Sie sind die LESTEN! Sie haben keine Ahnung, sind total geblendet von Ihrer utopischen Idee ... Und völlig unrealistisch! Es ist so einfach, dort oben auf dem Tron zu sitzen, wo Sie genug Geld und in Sicherheit haben.... gibt es das Leben in Ordnung, was? Bleiben Sie weg von mir so.... aber halten Sie Ihren Mund und hören Sie auf, so zu tun, als hätten Sie A HAPPENING von dem, was in Deutschland passiert!;TRUE
857306594307765_aug;Hör nicht auf diese laute Musik, die dich dumm zu machen scheint, wenn du deinen dummen Kommentar liest.;TRUE
856968547674903_aug;Akif , genau wie Sie , gehört nicht zu Deutschland ! Bildung ... unterste Stufe !!!!;TRUE
1579_aug;@kleopatrasan darf ich dich Hure nennen?;TRUE
1247_aug;Du Hurensohn, ich hoffe, du wirst überfahren:*;TRUE
1007190959319327_aug;Hoffentlich! (y) 58 kranke Arschlöcher weniger, guter Arsch! ^_^;TRUE
1641_aug;@007_bulldog @FFF_Berlin Du Hurensohn, ich fick deine Mutter hart in den Arsch, danach hast du deine Mami, weil sie dir nicht den Schwanz geblasen hat.;TRUE
1806_aug;@USER, du bist geistig behindert und ein saudischer AFD-Russischer Troll !!!;TRUE
951890911515999_aug;Tuntige softie - er sollte nicht so viel beklagen .. ist nur ein kleiner Kratzer;TRUE
784_aug;@Gaunator würde lachen, wenn er wirklich von 1 Etage ins Erdgeschoss mit seinem fetten Arsch brechen würde;TRUE
1065588100146279_aug;Sie sollten die Doktorarbeit von A.Merkel finden !!! - bisher weiß niemand, wie dieser geistig kranke Diktator ihre Doktorarbeit erlangt hat oder in was überhaupt;TRUE
1124542027584219_aug;Hör auf, diesen falschen Idioten Nico Anders zu füttern, sein Konto ist nicht echt, das ist ein bisschen spuckig, das immer noch aus der Flasche gefüttert wird, weil er für alles dumm ist!;TRUE
857918987579859_aug;Kathrin Oertel sollte sich eher Sorgen um ihre mega hässlichen Augenbrauen machen, die beim Betrachten weh tun :D #edding #shit on PEGIDA;TRUE
1111923292179426_aug;"Matthias Kühr ..oller prahlt..wie peinlich ist es, irgendwo mit x Profilen verriegelt zu werden?....damit degradieren Sie sich....weiter und entsorgen Ihr Unsinn bei ""dresden hirnfrei"" oder ""pegida#swatch""...";TRUE
1012249965480093_aug;Bis jetzt weiß jeder klar denkende Mensch, wie man die Linke tickt... sie haben einen IQ von einer Kastanie, ähm, Entschuldigung für alle Kastanien, du verdienst es nicht, mit ihnen verglichen zu werden...;TRUE
1645_aug;@USER Sie sehen den Virus in seinem Gesicht, aber er hat bereits den Arsch geboren;TRUE
1325_aug;Es ist dir scheißegal, was Solidarität angeht, wenn es gegen Muslime ist, du scheißegal, was die Nächstenliebe betrifft, es sind keine Menschen, die rein böse sind, und sie nennen sich gottesfürchtig, dass ich nicht über Drevks Menschen-Dämonen lache.;TRUE
1168_aug;Heil hitler du Hurensohn;TRUE
982808575090899_aug;"Jana sei froh, dass wir nicht wie deine sind... aber sie hätten deine Schreibweise auseinandergerissen und im gleichen Atemzug sagen, dass sie einen Hinweis haben ???! Kennen Sie das Sprichwort ""dumm f.... gut"" ....!?";TRUE
1335_aug;Negerschlampe;TRUE
977150488990041_aug;Gauck sollte sich schämen, wegen seiner Dummheit und wegen seines beißenden Steinbruchs!;TRUE
855480707823687_aug;En Gin, wenn Ihre Kommentare hier gelöscht werden sollten, dann, weil Sie so viel Dummheit nur schwer ertragen können. Eine starke Gesellschaft könnte dies ertragen, aber eine manipulierte, zerrissene Gesellschaft kann damit nur schwer umgehen. Ich weiß En Gin, dass Sie nicht verstehen und ja, Sie haben Langeweile und kleine Freunde und Freude in Ihrem Leben und daher müssen Sie unser Ohr hier abkauen. Kein einziger Kommentar von Ihnen macht Sinn, nur Mist, dass Sie weg. Also gehen Sie am besten, wo Sie kamen, oder ist Deutschland nicht so Scheiße? Oder finanziert der deutsche Steuerzahler Ihr Leben, und Sie können möglicherweise nirgendwo sonst gehen?;TRUE
1689_aug;@tantechantii Isso. Tod nur durch diesen Abschaum;TRUE
951881554850268_aug;Die pädophilen, kranken Grünen werden sich immer noch fragen, was der Islam, dem sie so ergeben sind, ihnen antut. Nichts, was sie mehr hassen als Homos. Man kann Kinder oder Esel fi... tun, das tun sie selbst mit Freude, aber Homos sie zuerst sabotieren die Falten. Hier kommen die Grünen einfach direkt zu ihnen.;TRUE
856760307695727_aug;auf der Seite nazifree ist weit verbreitet, dass es Pegidas gab --- sie sind schließlich Gehirn-Nickel;TRUE
993922567312833_aug;Jemand, der so offensichtlich an psychischen Störungen leidet, ist ohnehin nicht in Betracht gezogen. Im normalen Leben sind solche Menschen ausgestiegen und haben einen Vormund. Da Angela keine Nachkommen hat, ist es nicht so einfach.;TRUE
696_aug;@Lexie_M_ @MiriamOzen Abnehmen war nicht wert...Fett weg Gehirne weg...!;TRUE
882353881803036_aug;Dieses ganze Lügenpaket ist so repetitiv.;TRUE
1012444858793937_aug;Hängen Sie Schleicher oder was auch immer Sie nennen Pussy tun Deutschland ein bitte ....Adios;TRUE
862535033784921_aug;"Bergkletterer, wenn ich ein Helfer Fascho bin, bist du ein ranziger kleiner roter und strohdummer linker Faschist Gehirn, mit Tendenz zu gut-human-green daemlichkeit.dein Fußballclub sagt alles und die Trikotfarbe ist für einen linken Club, sehr ""passend""ausgewählt...großer Film !!???";TRUE
1705_aug;Palestinia gehört und du dreckige Schlampe;TRUE
1055074841197605_aug;"Das Problem heißt IM Erika alias A. Merkel, diese transatlantische Marionette, die uns diese Migration von primitiv-archaischen Unkulturträgern gebracht hat! Andere europäische Staaten, Staatsmänner haben klug gehandelt und die Grenzen geschlossen! Merkel entfremdet durch ihre Einladung an das gesamte islamische Welteuropa, als das schon der Fall ist, wegen der ""glücklichsten"" Muslime. MadMama zerstört Deutschland und Europa! MadMama gehört engagiert!";TRUE
1010835515621538_aug;Die beiden Schwuchteln sind total dumm, genau wie unsere junge Generation, die vor PC und PlayStation verrottet. Sie finden auch diese Homos geil! Hier sieht man, was noch von Gehirnen existiert. Eigentlich brauchen wir uns keine Sorgen um die Zukunft der Deutschen zu machen, sie sind es nicht mehr wert. Ich muss mich nur daran erinnern, dass der Islam sich so schnell ausbreiten wird und bald wird mein Kopf abgeschnitten!;TRUE
1035118629859893_aug;Kann Merkel jemals versuchen, in Chile Asyl zu bekommen, das unsere verblüfften Politiker in Anspruch nimmt?;TRUE
858385284199896_aug;Kai Heiter Ich werde schreiben, was für Leute wie dich gemeint ist!!! Du bist ein Vternandsveräter und du hast nicht so einfach Stolz gesagt, du bist ein Feigling!!! Weil Pegida gegen diese Lügenpolitik kämpft, die das eigene Volk Veraten hat!!!;TRUE
1638_aug;... wird tot, Lügner, Verleumder, Mörder, Plünderer, Linksfaschist, Satanist, Gottloser;TRUE
1134098659961889_aug;Was diese degenerierte Kreatur gerade durch den Kopf geht. Ich hoffe, sie wird für alle ihre getan bezahlen 3x mehr;TRUE
968128036558953_aug;Ich habe noch nie so dumme logorrhoeische Sachen gelesen wie hier... Aber die Deutschen bleiben einfach in ihrem Gehirn schmutzige vergebliche Nazis... Schau, was Sie und Ihre Verbündeten in der Welt getan haben! Als ob es jemand auf der Welt gibt, der freiwillig in ein Boot kommt, um zu fliehen, obwohl er nicht schwimmen kann! Du musst Angst haben, so etwas zu tun! Ich wünsche dir allen, die ihr Gehirn ablassen und die Schnauze so weit zerreißen wie eine Garagetür, die sie verhungern und dürsten, wie die Flüchtlinge! Ich wette, dass die Hälfte der kommenden Leute hier selbst soziale Schmarotzer sind! Und seien wir ehrlich... Du bist ohnehin mit dem Aussterben bedroht mit deiner 1,5 Geburtsrate.... Wer zahlt dir die Rente, die du heiligst??????? Du hast deine Kultur nicht einmal respektiert.... welche Kultur überhaupt? Du hast überhaupt keine!!!;TRUE
1602_aug;Kleiner hat twittern @aktivaal, dass die Ratte folgt mir nicht uwu;TRUE
1386969173666979840_aug;@007_bulldog @fff_hamburg Dikka du Hurensohn Hasser Ich fick deine Mutter im Schlaf, wenn ich nachts von einem Dessert träume, wie ich mit deiner fetten Mutter auf ihrem Balkon esse. Du Hurensohn Hasser. Komm schon, Junge. Dann breche ich dir die Nase.;TRUE
856796891025402_aug;Mudy Fa, warum kannst du Subhumans wie dich nicht ernst nehmen?;TRUE
935330706505353_aug;Endlich haben Sie die wixxer.. Jetzt nur zu verbringen...:);TRUE
1105825759455846_aug;"Hahahah und wo ist dieser ""Islam""? Es gibt auch Kirchen in islamischen Ländern, aber dafür müssten Sie Ihre Farm verlassen. Sie können von Glück sprechen, dass Sie - wegen Ihres Alters - nicht mehr die Islamisierung Deutschlands erleben werden. In diesem Land leben in 100-200 Jahren mehr Muslime als Christen usw., weil Sie aussterben. Vielen Dank dafür selbst, denn zum Glück ist die Geburtsrate so niedrig ""mile""-emoticon. Die Welt wird eine bessere ohne Sie Massenmörder.";TRUE
1293_aug;"@nur_schau @PatrickGeisle14 @ABaerbock Sagte der dumme Querdenker-Hildmann-Follower-Nazi-Trottel, der als Kind schon immer auf den Kopf gefallen ist und davon Schäden getragen hat: ""Geh woanders spielen, niemand mag dich!""";TRUE
982938298411260_aug;"Guten Morgen Anke Schneider! Gerade recherchierte Ihr Facebook-Profil. Jetzt ist mir alles klar, warum Sie so MIST schreiben !!! Kostenloser Journalist !!! Sagt alles !!! Solche Menschen wie Sie leben von solchen traurigen Ereignissen, wie sie geschehen !!! Deshalb müssen Sie ""schmieren"", was das Zeug hält, um Ihr Leben zu machen !!! Egal, ob es der Realität entspricht oder nicht ... die Hauptsache, es bringt genug Kohle !!! So besser zu schließen, wenn es um wirklich wichtige Dinge im Leben kommt !!!";TRUE
894827087222382_aug;???????????????????;TRUE
1179_aug;@Hans456789 @Karl_Lauterbach Dummschwätzer, sind sicherlich auch einer von denen, die für jeden Unsinn auf der Straße gehen, weil zu Hause niemand auf sie hört.;TRUE
1609_aug;@kirkovado1 @rebecahatake du bist ein Bastard, Schwein;TRUE
1107862625918826_aug;Bringen Sie Wasser, bringen Sie Seife, waschen Sie sie, denn sie stinken wie Scheiße.;TRUE
1591_aug;Diese anmaßende anmaßende Vermessenheit geht der völligen Abwesenheit von Intelligenz voraus. Sie sind für mich wie Hitler, gelangweilt und radikal. Wenn du Menschen wie Hitler trampeln musst, unterstütze ich das auch für dich. Du bist ein erbärmlicher Parasit und Parasiten ohne Seele! Ich glaube das! Dein Gott geht an meinem Arsch. Alle Götter! Du und andere Religios habt diesen Planeten auf ihrem Gewissen!;TRUE
1585_aug;Jeden Tag diese menschliche Verschwendung, die wir von unseren Steuern ernähren Aber ich garantiere bald das Fass ist voll und diese Selbstficker bekommen wie in Polen Ungarn nur, wenn sie ihre Köpfe aus dem Fenster schlagen Im Grunde sammeln alles und ertrinken im Mittelmeer Nach, dass gute Menschen nach Hause zu besuchen und zu entsorgen, so in der Zukunft etwas nicht mehr passiert So ein freierer als auch Kämpfer kann mich mit seinen verfassungsmäßigen Schutz Sprüchen überqueren Diese Migrant Pack gehört zur Vernichtung ohne Gnade;TRUE
1790_aug;Solange Drosten keine testbare Dissertation einreichen kann, ist er für mich der größte Scharlatan und Pester aller Zeiten. Es ist Zeit für ihn, Gift oder Kugel zu wählen.;TRUE
1450_aug;@Frhstcksgulasc1 @Inge06222631 Nun, die Frage ist auch: Musst du irgendwo hin, nur um jemanden auf den Sack zu bekommen? Auch wenn Rainer noch einmal beweist, was für ein Arsch er ist.;TRUE
1297_aug;@weg_merkel @German1958 @Anorexis Halt die Klappe, asozial dummes Stück Vieh.;TRUE
1604_aug;@tyxnFN @sxniiixx @basii1x @penispirat_ @yarro Tyxn du scheiß Nazi fick kein Kopf du Vallah Semmel;TRUE
1134139136624508_aug;Sie hat sooooooo eine Menge Scheiße in ihrem Kopf!!;TRUE
1289_aug;Du stiehlst ekelhafte Nutte;TRUE
856777827693975_aug;Stefan Du Kommunisten Hollowhead...;TRUE
1318_aug;Es gibt Menschen, die es wagen, die Wahrheit beim Namen zu nennen und um ihre Gesundheit, ihre Familie, ihre Kinder und vielleicht ihr Leben durch die jüdische Brut und ihre Pestbeulen zu fürchten, und neben Kirsten Heisig und vielen deutschen Patrioten aus anderen Ländern ist Prof. Bilyana Martinovski einer von ihnen.;TRUE
1683_aug;@FrauleTalea Für sie liegt die Ursache aller Übel in hässlichen Frauen, die lesbisch und feministisch werden. Sie glauben, dass man mit einem Mann fügsam sein muss und dass man Realismus benutzen muss. Sie würden Sexismus nicht einmal erkennen, wenn er ihnen ins Gesicht schlägt.;TRUE
1291_aug;Ich bin noch nicht mal dran.;TRUE
1448_aug;@lgsvfx haben Sie noch nicht bemerkt, dass Sie der Abschaum sind!!!;TRUE
1687_aug;@dr_heartbreaker @Cough Arzt @Ann_Waelin Tote Ratte gesehen und gedacht von @Ann_Waelin;TRUE
1633_aug;"@PakHosh Sehr gut! Dann hätten die geil fetten Arsch-Bepimmler jedes Tor anschreien können: ""OLÉ OLÉ OLE OLE, ZEIG YOUR PREFITS ANNALENA"", während die geile ihre anstrengende Provokation den vollblütigen Hengst nach dem ausgedehnten Formen des Baerbocks den Spermienbock präsentiert.";TRUE
1171_aug;Realität ist keine Beleidigung. Wer so fett ist, dass die Gesichtskontur weg ist, sollte anderen gesunden Menschen etwas über das Royal TS-Menü erzählen, aber nicht über Impfverpflichtungen.;TRUE
1282_aug;Kein verdammter Hurensohn, kein verdammter Hass SONNTAG das gleiche bist du nicht Ruhm du Hurensohn Du kleiner Hurensohn bist wahrscheinlich du kleiner Deutscher, der keine Freunde hat, also hast du die Seite erstellt Ich fick deine Mutter du Hurensohn Tu die Frage nei wieder du Opfer;TRUE
1044362922268797_aug;Nichts Neues... gehört schon zum guten Klang, um solche zu zeigen ... der Pädophile Beck versucht auch ständig ....;TRUE
1401_aug;@Exo50396249 Alle denken och bin mega homophob Junge tun Ich habe garnix gegen die, wenn die nicht stöhnen Affen sprechen;TRUE
856823044356120_aug;Damit ihr mein Niveau erreicht, braucht ihr eine Leiter und einen ordentlichen Grad. ....;TRUE
945911692113921_aug;"Nun, hoffentlich nicht....es trifft leider immer die Menschen, die wegen ihres Wohnorts nicht den Konfrontationen mit den ""Spezialisten"" entkommen können.Das hirnlose ""Deutschland braucht Vielfalt"" Plapperer leben zum größten Teil in den besseren Wohngebieten oder kennen sich gut mit Unterwerfungsgesten, so dass sie meist von Angriffen verschont bleiben. Das beste Beispiel ist das der Green Pedo. Ein multikulturelles Leben gemeinsam zu führen, aber ihre Kinder schicken sie in Schulen, in denen der Migrantenanteil praktisch nicht existiert :(";TRUE
1686_aug;Ich hoffe, du stirbst inkompetentes Arschloch.;TRUE
982772741761149_aug;Danger Dröger... warst du jemals auf Mallorca??? Nein, richtig? Und wenn du es getan hast, dann hättest nur du einer von denen sein können, die sich dort benommen haben, wie die Bastarde!;TRUE
1248_aug;@USER sagen Sie mir ernsthaft, dass als linksradikaler Pädophiler? Old Digger tun eine Therapie, aber nicht uns auf den Sack Sie packen;TRUE
1065935673444855_aug;"Wenn der Parasit gewusst hätte, welchen Wert er hatte; wenn er den Nit zurückgebracht hätte!";TRUE
994237030614720_aug;Fritz Walther Sie können sich auf das freuen, was Sie wollen.Ihre linksfaschistische Anti-Fant-Meinung ist hier nicht interessiert.So finden Sie eine Demo, wo Sie Steine herumwerfen können und nicht zu Leuten gehen, die etwas für ihr Land tun.Und nein, ich habe keine Angst vor Ihnen Idioten allein.;TRUE
856800987691659_aug;Wegen Menschen wie uns ist Deutschland jetzt Deutschland. Ihr seid Idioten, wenn wir alle gehen, wird Deutschland zusammen brechen. dann könnt ihr sofort den adolf wiedererwecken ihr hirnlosen Hardz4-Empfänger;TRUE
1792_aug;Vielleicht solltest du auch recht haben, indem du reißst, & diese Rotgrünen linken Spinner, die nur aus uns Nutzen ziehen können, nichts, meist nie gearbeitet, weiter für arabisch-afrikanische Sotial-Parasiten schreien, nur radikal kämpfen Ich habe genug von diesen Parasiten;TRUE
856750231030068_aug;Sag, bis du so hässlich bist oder warum zeigst du dein Gesicht nicht? Oder ist das der neue einzige Ka, den du trägst?;TRUE
994754917229598_aug;Ich habe nichts gespürt, hässlicher Ackergaul Eddie, der das Kacken üben muss, aber nun, der Klügere gibt nach, hat gewonnen.;TRUE
925344500837307_aug;Die Grünen sind zumindest aus der Inzucht hervorgegangen, die immer klarer wird.;TRUE
1700_aug;Jeder Spieler von Paderborn sieht aus wie ein Nazischwein;TRUE
856808184357606_aug;Marco Bloedorn@ Korrigieren Sie die Mauer muss zurück kommen, damit wir Sie zusammen mit der Antifa und Islamisten einpacken können..lol;TRUE
1690_aug;"[""Kleiner Mistkerl, wie geht's deiner toten Katze, die du verarscht hast?""]";TRUE
1063444290360660_aug;Solche Aussagen mussten von einem wahrscheinlich mueslikopp kommen.. xD ey hätte ich lieber nichts zu essen, etc.. als mich zb so zu einem geistig kranken und asozial gelogenen Socken wie zu unseren Politfickern und Antifagesindel usw. zählen... das einzige, was diese Herrscher in ihrem Leben gelernt haben, ist, wie man das Geld am besten und schnell aus der Tasche legt und sie für dumm verkaufen kann.. aber um ihre eigene Dummheit zu erkennen, gibt es wahrscheinlich einfach einen Mangel an grauen Zellen, so dass sie wahrscheinlich den Scheiß glauben würden, den sie jeden Tag am Ende des Tages gut essen.. einfach nur widerlich, ehrenlos und bemitleidenswert diese Fäule... um nicht über die eigentlichen Antifans überhaupt zu sprechen, würden sie wahrscheinlich sogar Ihre Erstgeborenen für den schnellen Teuro verstehen, weil sie nichts auf der Kette in ihrem Leben bekommen können. zbbzesse kann nicht riskieren, wieder ein anständiges Profil zu bekommen.;TRUE
994100210628402_aug;Lara Schmid ,falsch meinte sie Bildung ist, wenn keine Vorstellungskraft ist sie schlaue Scheiße. setzen Sie ihren Hals zurück in ihrem Flüchtlingedrackloch in München, wo Sie gerade rausgekommen sind. Sie sind hier nicht willkommen und mit den meisten der Münchner sicherlich nicht;TRUE
1349_aug;Spakkoherz, ich schlitzte Ihre super Pussy auf ihre geile Bäuche, die nicht nach so etwas suchen kann. heulen dann? Schwanzlutscher Ich pisse auf Sie sehen, Sie sind ein Nutte macht Pole Dance ... dumme ficken Küken ... fick auf ... Schwanz lutschen auf Ihrem Gesicht voll pakcoat ... fick auf Ihrem Arsch. Wixxface;TRUE
667_aug;Dieser Matthias ist ein Stück Scheiße. #ibes;TRUE
1798_aug;@JkGO14 @hannes__99 @georgrestle Hey Hannes, ich wollte Ihnen und Ihrer dreckigen Assipartia nochmals danken, dass Sie erneut ein notwendiges und wichtiges Gesetz (Bee Protection Act) umgestoßen haben, weil der verfickte Bauernverband eingegriffen hat. Sie sind der letzte Dreck.;TRUE
885348421503582_aug;Ilse Bilse ist wie eine dumme Kuh;TRUE
1353_aug;Hey Jugorette, ihr verdammten Jugos seid nichts als ein hinterhältiges, großmäuliges und lügendes Stück Scheiße! Du brauchst keine Sau und ohne dich gibt es keine Asozialen und Kriminellen auf der Welt! Du widerliche Osteuropäer bist eine Beleidigung für jeden gesunden Menschenverstand! Du bist der Grund, warum es Eugenik gibt! Jugos gehören sterilisiert!!! P.S.: Du kannst deinen Islamismus dort hinstellen, wo die Sonne nie scheint!;TRUE
951882118183545_aug;Aber er ist auch ein hässlicher alter Mann...;TRUE
1213_aug;@Ralf_Stegner Warum gesellst du dich nicht zu dir und beginnst die VDP (United Fool Party)?;TRUE
1577_aug;@Eisselmann Normalerweise bin ich wirklich ein verständnisvoller bescheidener Charakter, aber zu einem so vermittelten großen Mund wie Ihnen muss man wirklich klarstellen, dass es von meinem Hund zum Frühstück intellektuell verputzt wird...;TRUE
1564_aug;Omg. Ramelow wurde gewählt. Wir alle lachen wie tot. Erschießen Sie den Drecksack. Prunds zahlen sich vorher zurück. Ramelow Fieser Geistbolschewisten- Weakkopp.;TRUE
1056810031024086_aug;...mit diesem Volktraiter verrückte Regierung...!!!;TRUE
573_aug;@world Ich träumte einmal, ja ein Alptraum, ich wäre der SED-Stasi-Trulla nahe gekommen und mit jedem Wattel wurde sie hässlicher und gruseliger. Erst als ich meine Faust in ihre Horror-Freude steckte, bekam sie die Schönheit, die sie verdient!;TRUE
1360_aug;Boah Jungs Hitler beste Mann gerade gegrillt die fetten Juden und spendete Afrika, was ein Ehrenmann;TRUE
697_aug;@Hartes_Money @PatMair1 Wir haben früher so einen in der Pfeife geraucht.;TRUE
993957367309353_aug;Diese Zeiten der Stille sind endlich vorbei: Danke Frau Merkel. Ich hoffe nur, dass meine Enkel auf dein Grab scheißen werden! Aber das wäre ein Lied nach dem Demo vom Ende. Ruhig überall, nur am Bach singt die Nachtigall klagend und leise durch das Tal. https://www.youtube.com/watch?v=WoO1CnFZIDE;TRUE
1315_aug;Name des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des Namens des;TRUE
1810_aug;Nein, #Plasberg. #Laschet ist nicht zu süß und süß für Kanzler. Der Clown ist zu antiklimatisch, korrupt, inkompetent, antisozial und ist viel zu gern tote und schwer verletzte Opfer der Pandemie für Kanzler!;TRUE
861954740509617_aug;Ignoriert ihn .. ist eine grüne Nuss .. er ist wahrscheinlich mehr in seine Pedo-Party ..;TRUE
1323_aug;Dreckige Bastarde, sie sollen jeden Tag dafür beten, nicht einer wie ich bekommt diese wieder auftauchenden Wesen in ihren Händen. Denn was sie den kleinen Engeln angetan haben, würde ich sie nicht töten, der Tod wäre ihnen ein Geschenk.;TRUE
1063832000321889_aug;Nun, es gibt Schulpflicht in Deutschland, du kannst nicht wissen... wenn ich in deinem Land aufgewachsen wäre, hätte ich es wie du tun können: Schule überspringen und Ziegen oder Kamele ficken den ganzen Tag!!!! Sei es für dich...!!!;TRUE
1400_aug;Um dich herum stiehlt dumme Sättel Huren die ekelhafte viel bessere Wahrheit über deinen dreisten Schläger faul und dumm, der dumme ekelhafte Sättel wegtragen wollte, die stehlen und schreien;TRUE
1088442974527458_aug;Ein religiöser Lehrer?Ein verblendeter Terrorist, der vom Hass des Islam gezüchtet wurde, war das!;TRUE
858079557563802_aug;Sie können denken ? Ich denke, für das Gerücht des Jahrtausends : D Ihre waren wahrscheinlich diejenigen, die hinter ihm lief wie die Flugen Killer und küsste ihn immer noch den Arsch, während ihre Verwandten wurden in das Konzentrationslager;TRUE
138_aug;@Yorck_ Es ist wahr, denn dieses dicke Etwas bringt kaum zwei zusammenhängende Sätze heraus und ich spreche überhaupt nicht über sinnvoll.;TRUE
856807827690975_aug;weil er der wahre Nazi ist, verleugnen nur dumme Leute ihren Ursprung;TRUE
1288_aug;@censredqp Gang mal Turnen Sie Nutte;TRUE
982743661764057_aug;"Ramon De la Perez na selbst ist zu hohl für Fußball.""Steh auf gegen ffm"", was bedeutet das?Eines der linken Hools in Deutschland will ""Kampf""? Nicht, dass ich etwas damit zu tun habe, versuchen Sie es.Und Sie dumm, das Bild, das Sie gepostet sieht so in Echt http://img1.faszination-fankurve.de/fotos/galerien/1442102665.jpg Ehrlich gesagt, wenn Dummheit schreien könnte, würden Sie sich nach China hören.Sie wurden zuletzt mit Ihrem Kumpel während des Gedankenaustauschs gefilmt https://www.youtube.com/watch?v=m1agaZinJHg";TRUE
1287_aug;Du Hure des Sohnes;TRUE
1777_aug;"""Alles, was vor dem Holocaust war"" - war ein obdachloses vagatatorisches Volk, das in den Körpern anderer Völker profitabel wurde. - Und nach dem sogenannten Holocaust bekamen sie durch die Teilnahme der Nationalsozialisten erstmals wieder eine Heimatstadt und infolgedessen eine kontinuierliche Entschädigungszahlung aus Deutschland. Ebenso erhoben sie die ganze Welt nur, um jüdisches Leid wahrzunehmen. Fazit: Sie verdanken dem nationalsozialistischen System unendlich viel!";TRUE
1366_aug;Ich denke, ich weiß, wovon ich rede.Zeit, mit der ich endlich ernst machen kann.Würde mehr und vor allem gewalttätigere Polizeigewalt gegen Sochelnabschaum erleben, wenn ich ehrlich bin.Als territorialer Waffennarkotist weiß ich, wovon ich rede.;TRUE
1664_aug;@mehrdripaIsdu Weil du ein homophobe Hund bist;TRUE
982881701750253_aug;Einer der Mutigen genug ist, seine Meinung mit seinem wahren Profil auszudrücken und nicht, wie Sie feige Ratte mit einem gefälschten Konto hier auf Internet-Polizei tun. Ich werde nicht auf Ihre Antwort mehr weniger würde Facebook Sheriff antworten.;TRUE
1807_aug;Zweyer ist eine wirklich dreckige Hure... immer dasselbe damit.;TRUE
